# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Sep 27 22:08:09 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by sy_pnum desc
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,1,1,Transit,3.90863200,0.00000740,-0.00000740,0,,,,,2.430,0.090,-0.390,0,,,,,,,,,,,,,,,,,,,,,0,,4601.00,88.57,-73.91,0,0.69,0.03,-0.03,0,0.73,0.03,-0.04,0,-0.010,0.136,-0.144,0,4.62,0.02,-0.03,0,4.680,5.990,-2.690,0,,,,,555.5740000,10.3980000,-10.0280000
1,1,1,Transit,160.12991800,0.00174200,-0.00174200,0,,,,,4.770,1.950,-0.750,0,,,,,,,,,,,,,,,,,,,,,1,,6224.00,111.75,-166.75,0,1.32,0.52,-0.20,0,1.21,0.17,-0.10,0,0.070,0.142,-0.144,0,4.27,0.11,-0.23,0,2.820,0.914,-1.080,0,,,,,1842.1300000,105.5600000,-94.9000000
1,1,1,Transit,1.79111021,0.00000770,-0.00000770,0,,,,,1.460,0.250,-0.130,0,,,,,,,,,,,,,,,,,,,,,0,,5857.00,88.96,-92.52,0,1.03,0.17,-0.09,0,1.03,0.06,-0.06,0,0.030,0.135,-0.171,0,4.43,0.07,-0.13,0,3.890,2.600,-2.160,0,,,,,817.5340000,12.4040000,-12.0440000
1,1,1,Transit,5.33905686,0.00001277,-0.00001277,0,,,,,2.100,0.150,-0.110,0,,,,,,,,,,,,,,,,,,,,,0,,5048.00,65.08,-97.92,0,0.77,0.03,-0.04,0,0.81,0.04,-0.04,0,-0.030,0.136,-0.150,0,4.58,0.02,-0.05,0,4.790,5.950,-2.980,0,,,,,661.0140000,11.1870000,-10.8270000
1,1,1,Transit,1.13854338,0.00000259,-0.00000259,0,,,,,1.110,0.480,-0.180,0,,,,,,,,,,,,,,,,,,,,,0,,6260.00,161.61,-182.91,0,1.27,0.55,-0.21,0,1.16,0.20,-0.12,0,-0.030,0.133,-0.217,0,4.29,0.12,-0.24,0,2.820,1.390,-1.030,0,,,,,666.3340000,5.5750000,-5.4850000
1,1,1,Transit,1.09366356,0.00000216,-0.00000216,0,,,,,1.350,0.180,-0.120,0,,,,,,,,,,,,,,,,,,,,,0,,5559.00,129.54,-75.54,0,0.88,0.11,-0.07,0,0.91,0.06,-0.06,0,-0.100,0.159,-0.175,0,4.51,0.05,-0.11,0,4.270,5.240,-2.590,0,,,,,798.2460000,14.9080000,-14.3800000
1,1,1,Transit,308.54710000,0.00241500,-0.00241500,0,,,,,3.460,1.490,-0.680,0,,,,,,,,,,,,,,,,,,,,,0,,6431.00,243.97,-226.69,0,1.51,0.65,-0.30,0,1.31,0.22,-0.15,0,0.030,0.127,-0.159,0,4.20,0.14,-0.24,0,2.190,0.989,-0.643,0,,,,,966.8010000,18.5840000,-17.9070000
1,1,1,Transit,5.71668872,0.00002925,-0.00002925,0,,,,,1.890,0.220,-0.150,0,,,,,,,,,,,,,,,,,,,,,0,,5442.00,130.03,-110.47,0,0.86,0.09,-0.06,0,0.90,0.05,-0.05,0,-0.010,0.136,-0.167,0,4.52,0.04,-0.10,0,4.570,6.020,-2.880,0,,,,,,,
1,1,1,Transit,138.94420000,0.00121400,-0.00121400,0,,,,,2.550,0.250,-0.190,0,,,,,,,,,,,,,,,,,,,,,0,,6021.00,94.56,-92.04,0,1.11,0.10,-0.08,0,1.08,0.04,-0.04,0,0.000,0.078,-0.082,0,4.38,0.06,-0.07,0,3.470,1.650,-1.560,0,,,,,897.7330000,14.4560000,-14.0130000
1,1,1,Transit,364.75803100,0.00582000,-0.00582000,0,,,,,3.140,0.360,-0.530,0,,,,,,,,,,,,,,,,,,,,,0,,4434.00,69.95,-76.77,0,0.67,0.03,-0.04,0,0.71,0.04,-0.05,0,0.050,0.166,-0.198,0,4.64,0.02,-0.02,0,2.950,5.660,-1.420,0,,,,,387.2480000,4.6545000,-4.6545000
1,1,1,Transit,1.44445380,0.00000233,-0.00000233,0,,,,,1.180,0.060,-0.090,0,,,,,,,,,,,,,,,,,,,,,0,,5079.00,106.90,-78.80,0,0.77,0.04,-0.04,0,0.81,0.04,-0.05,0,-0.080,0.159,-0.160,0,4.58,0.03,-0.05,0,5.010,5.880,-2.950,0,,,,,517.2920000,5.8520000,-5.7260000
1,1,1,Transit,175.13881900,0.00280700,-0.00280700,0,,,,,2.820,0.700,-0.310,0,,,,,,,,,,,,,,,,,,,,,0,,5837.00,68.83,-71.61,0,1.03,0.26,-0.09,0,1.03,0.05,-0.06,0,0.020,0.137,-0.167,0,4.42,0.07,-0.18,0,4.370,2.800,-2.570,0,,,,,1125.3000000,31.3100000,-29.7000000
1,1,1,Transit,133.30367410,0.00088430,-0.00088430,0,,,,,2.700,0.190,-0.150,0,,,,,,,,,,,,,,,,,,,,,0,,5176.00,55.53,-57.95,0,0.80,0.05,-0.04,0,0.84,0.04,-0.04,0,-0.010,0.156,-0.171,0,4.57,0.03,-0.06,0,4.790,6.080,-2.870,0,,,,,748.3260000,16.6220000,-15.9260000
1,2,1,Transit,125.41311770,0.00041890,-0.00041890,0,,,,,2.490,0.190,-0.140,0,,,,,,,,,,,,,,,,,,,,,0,,4540.00,69.37,-88.20,0,0.69,0.03,-0.03,0,0.74,0.03,-0.04,0,0.100,0.154,-0.196,0,4.63,0.01,-0.02,0,2.510,5.320,-1.100,0,,,,,244.9600000,0.9030000,-0.8960000
1,1,1,Transit,8.40691199,0.00002698,-0.00002698,0,,,,,1.160,0.100,-0.080,0,,,,,,,,,,,,,,,,,,,,,0,,5282.00,75.06,-78.58,0,0.81,0.06,-0.04,0,0.86,0.04,-0.04,0,-0.040,0.152,-0.164,0,4.56,0.03,-0.07,0,4.470,6.150,-2.740,0,,,,,416.6920000,2.5355000,-2.5355000
1,1,1,Transit,6.96710269,0.00003285,-0.00003285,0,,,,,2.710,1.210,-0.510,0,,,,,,,,,,,,,,,,,,,,,0,,6561.00,148.25,-171.68,0,1.65,0.74,-0.30,0,1.39,0.23,-0.14,0,0.070,0.137,-0.144,0,4.14,0.14,-0.25,0,1.910,0.610,-0.443,0,,,,,921.7840000,13.9050000,-13.9050000
1,1,1,Transit,168.81117400,0.00127100,-0.00127100,0,,,,,1.780,0.090,-0.070,0,,,,,,,,,,,,,,,,,,,,,0,,4886.00,73.93,-56.64,0,0.74,0.02,-0.02,0,0.81,0.02,-0.03,0,0.020,0.113,-0.109,0,4.61,0.01,-0.01,0,2.340,2.150,-0.872,0,,,,,335.0900000,1.6660000,-1.6500000
1,1,1,Transit,163.69234900,0.00138300,-0.00138300,0,,,,,2.700,0.220,-0.180,0,,,,,,,,,,,,,,,,,,,,,0,,5201.00,136.42,-84.36,0,0.80,0.05,-0.05,0,0.84,0.04,-0.05,0,-0.060,0.144,-0.165,0,4.57,0.03,-0.06,0,4.470,5.700,-2.710,0,,,,,729.9640000,12.9055000,-12.9055000
1,1,1,Transit,19.59749710,0.00014070,-0.00014070,0,,,,,3.130,0.580,-0.340,0,,,,,,,,,,,,,,,,,,,,,0,,5623.00,325.49,-260.22,0,0.93,0.17,-0.09,0,0.95,0.11,-0.07,0,0.010,0.144,-0.169,0,4.48,0.07,-0.12,0,3.720,4.360,-2.040,0,,,,,931.9560000,22.9660000,-21.9050000
1,1,1,Transit,0.69297968,0.00000149,-0.00000149,0,,,,,0.900,0.280,-0.120,0,,,,,,,,,,,,,,,,,,,,,0,,6078.00,94.46,-139.23,0,1.18,0.36,-0.14,0,1.12,0.10,-0.08,0,0.040,0.134,-0.151,0,4.34,0.09,-0.19,0,3.390,1.390,-1.580,0,,,,,674.6950000,6.0290000,-5.9240000
1,1,1,Transit,124.82867900,0.00152400,-0.00152400,0,,,,,2.640,0.540,-0.210,0,,,,,,,,,,,,,,,,,,,,,0,,5706.00,63.43,-77.25,0,0.97,0.19,-0.07,0,0.99,0.04,-0.05,0,0.050,0.138,-0.157,0,4.46,0.06,-0.15,0,4.370,3.800,-2.660,0,,,,,872.2790000,18.7950000,-18.0310000
1,1,1,Transit,214.88654500,0.00311100,-0.00311100,0,,,,,2.570,0.220,-0.200,0,,,,,,,,,,,,,,,,,,,,,0,,5324.00,103.58,-124.08,0,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0,0.020,0.150,-0.160,0,4.54,0.04,-0.08,0,4.790,6.700,-3.000,0,,,,,803.0520000,16.4180000,-15.7850000
1,1,1,Transit,225.58280900,0.00384600,-0.00384600,0,,,,,3.020,0.710,-0.380,0,,,,,,,,,,,,,,,,,,,,,0,,5991.00,161.09,-159.37,0,1.11,0.26,-0.14,0,1.07,0.10,-0.08,0,0.010,0.120,-0.184,0,4.38,0.09,-0.15,0,3.550,2.220,-2.000,0,,,,,1179.0100000,33.5100000,-31.7400000
1,1,1,Transit,24.49736980,0.00020940,-0.00020940,0,,,,,2.660,0.910,-0.420,0,,,,,,,,,,,,,,,,,,,,,0,,6136.00,242.35,-164.67,0,1.22,0.42,-0.18,0,1.14,0.17,-0.09,0,0.010,0.135,-0.170,0,4.32,0.11,-0.20,0,2.880,1.660,-1.170,0,,,,,1463.7200000,53.0450000,-53.0450000
1,1,1,Transit,184.77185300,0.00154600,-0.00154600,0,,,,,2.470,0.110,-0.100,0,,,,,,,,,,,,,,,,,,,,,1,,5202.00,85.40,-75.40,0,0.78,0.02,-0.02,0,0.85,0.03,-0.04,0,-0.070,0.105,-0.108,0,4.58,0.01,-0.01,0,3.310,2.230,-1.560,0,,,,,769.0960000,13.1565000,-13.1565000
1,1,1,Transit,4.24261881,0.00002781,-0.00002781,0,,,,,1.150,0.100,-0.090,0,,,,,,,,,,,,,,,,,,,,,0,,5288.00,98.79,-66.74,0,0.81,0.06,-0.05,0,0.85,0.04,-0.05,0,-0.090,0.143,-0.170,0,4.56,0.04,-0.07,0,4.570,6.170,-2.930,0,,,,,692.5940000,11.7265000,-11.7265000
1,1,1,Transit,198.08877400,0.00245600,-0.00245600,0,,,,,2.900,0.230,-0.270,0,,,,,,,,,,,,,,,,,,,,,0,,5297.00,102.50,-97.44,0,0.81,0.06,-0.06,0,0.84,0.05,-0.06,0,-0.100,0.166,-0.185,0,4.56,0.04,-0.07,0,4.680,6.300,-3.030,0,,,,,946.8470000,31.6430000,-29.6950000
1,1,1,Transit,8.10501635,0.00008122,-0.00008122,0,,,,,1.610,0.460,-0.170,0,,,,,,,,,,,,,,,,,,,,,0,,5866.00,71.46,-82.62,0,1.06,0.30,-0.10,0,1.04,0.06,-0.06,0,0.030,0.141,-0.174,0,4.40,0.08,-0.20,0,4.370,2.510,-2.490,0,,,,,2013.2700000,122.2300000,-109.2700000
1,1,1,Transit,8.82713457,0.00004025,-0.00004025,0,,,,,1.960,0.400,-0.150,0,,,,,,,,,,,,,,,,,,,,,0,,5608.00,69.12,-91.90,0,0.95,0.19,-0.07,0,0.97,0.05,-0.05,0,0.080,0.156,-0.156,0,4.47,0.06,-0.15,0,4.900,4.940,-3.140,0,,,,,944.5400000,25.0215000,-25.0215000
1,1,1,Transit,3.74032496,0.00002165,-0.00002165,0,,,,,1.530,0.500,-0.210,0,,,,,,,,,,,,,,,,,,,,,0,,6099.00,112.00,-191.52,0,1.17,0.38,-0.15,0,1.11,0.14,-0.10,0,0.020,0.137,-0.173,0,4.34,0.10,-0.19,0,3.310,1.500,-1.490,0,,,,,1380.1600000,45.5250000,-45.5250000
1,1,1,Transit,3.50470358,0.00001612,-0.00001612,0,,,,,0.680,0.060,-0.040,0,,,,,,,,,,,,,,,,,,,,,0,,5101.00,59.21,-59.69,0,0.79,0.04,-0.04,0,0.83,0.04,-0.04,0,0.000,0.151,-0.157,0,4.57,0.03,-0.05,0,4.900,5.920,-2.960,0,,,,,325.7370000,1.5315000,-1.5315000
1,1,1,Transit,0.97191543,0.00000379,-0.00000379,0,,,,,0.720,0.070,-0.050,0,,,,,,,,,,,,,,,,,,,,,0,,5316.00,98.57,-97.87,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,-0.040,0.158,-0.167,0,4.55,0.03,-0.08,0,4.270,6.000,-2.570,0,,,,,614.8270000,9.5220000,-9.5220000
1,1,1,Transit,3.03195744,0.00001306,-0.00001306,0,,,,,0.890,0.180,-0.090,0,,,,,,,,,,,,,,,,,,,,,0,,5815.00,103.32,-136.29,0,1.02,0.20,-0.10,0,1.02,0.06,-0.06,0,0.040,0.141,-0.154,0,4.43,0.07,-0.15,0,4.170,2.940,-2.370,0,,,,,502.4970000,4.2660000,-4.1950000
1,1,1,Transit,1.00520701,0.00000510,-0.00000510,0,,,,,1.090,0.260,-0.180,0,,,,,,,,,,,,,,,,,,,,,0,,5957.00,196.63,-233.87,0,1.11,0.27,-0.15,0,1.07,0.12,-0.09,0,0.040,0.145,-0.160,0,4.38,0.10,-0.17,0,3.390,2.490,-1.700,0,,,,,839.0760000,18.9350000,-18.1310000
1,1,1,Transit,64.27377520,0.00071410,-0.00071410,0,,,,,3.550,1.000,-0.420,0,,,,,,,,,,,,,,,,,,,,,0,,5760.00,63.34,-73.97,0,1.05,0.29,-0.11,0,1.02,0.06,-0.05,0,0.110,0.147,-0.142,0,4.41,0.09,-0.20,0,4.790,3.180,-2.850,0,,,,,2060.7200000,95.4000000,-95.4000000
1,1,1,Transit,3.43276598,0.00002976,-0.00002976,0,,,,,0.750,0.120,-0.080,0,,,,,,,,,,,,,,,,,,,,,0,,5765.00,100.22,-106.69,0,0.99,0.15,-0.08,0,1.00,0.05,-0.05,0,0.020,0.143,-0.169,0,4.45,0.06,-0.13,0,4.070,3.220,-2.340,0,,,,,616.6970000,,
1,1,1,Transit,18.05403810,0.00019190,-0.00019190,0,,,,,1.470,0.190,-0.130,0,,,,,,,,,,,,,,,,,,,,,0,,5528.00,77.11,-90.36,0,0.90,0.11,-0.05,0,0.93,0.04,-0.05,0,0.030,0.142,-0.159,0,4.50,0.04,-0.12,0,4.570,5.760,-2.840,0,,,,,908.8050000,19.3200000,-18.5460000
1,1,1,Transit,1.53818844,0.00000686,-0.00000686,0,,,,,1.190,0.080,-0.120,0,,,,,,,,,,,,,,,,,,,,,0,,4940.00,81.88,-52.60,0,0.73,0.04,-0.06,0,0.76,0.04,-0.06,0,-0.160,0.161,-0.235,0,4.60,0.04,-0.04,0,5.620,5.670,-3.360,0,,,,,629.9300000,11.5960000,-11.1920000
1,1,1,Transit,0.53991524,0.00000135,-0.00000135,0,,,,,0.790,0.080,-0.050,0,,,,,,,,,,,,,,,,,,,,,0,,5254.00,97.81,-89.64,0,0.81,0.06,-0.05,0,0.84,0.04,-0.05,0,-0.070,0.144,-0.160,0,4.56,0.04,-0.07,0,5.010,6.360,-3.260,0,,,,,466.5860000,3.6975000,-3.6975000
1,1,1,Transit,153.97957800,0.00178500,-0.00178500,0,,,,,2.730,0.400,-0.230,0,,,,,,,,,,,,,,,,,,,,,0,,5655.00,149.03,-167.77,0,0.93,0.13,-0.07,0,0.95,0.06,-0.06,0,-0.030,0.141,-0.160,0,4.49,0.06,-0.11,0,4.170,4.400,-2.400,0,,,,,1206.1100000,45.3500000,-42.2400000
1,1,1,Transit,20.92539200,0.00025210,-0.00025210,0,,,,,1.300,0.210,-0.150,0,,,,,,,,,,,,,,,,,,,,,0,,5956.00,69.05,-55.35,0,1.19,0.18,-0.13,0,1.09,0.04,-0.04,0,0.090,0.082,-0.079,0,4.32,0.10,-0.11,0,4.570,1.390,-2.090,0,,,,,916.3130000,14.3460000,-13.9180000
1,1,1,Transit,5.79180156,0.00003622,-0.00003622,0,,,,,1.680,0.730,-0.310,0,,,,,,,,,,,,,,,,,,,,,0,,6319.00,179.66,-219.91,0,1.40,0.61,-0.25,0,1.25,0.21,-0.13,0,0.060,0.132,-0.139,0,4.24,0.13,-0.25,0,2.450,0.997,-0.791,0,,,,,945.4540000,16.1350000,-16.1350000
1,1,1,Transit,26.54895500,0.00030470,-0.00030470,0,,,,,1.070,0.190,-0.100,0,,,,,,,,,,,,,,,,,,,,,0,,5550.00,289.64,-239.62,0,0.89,0.15,-0.08,0,0.92,0.09,-0.07,0,-0.040,0.146,-0.172,0,4.50,0.06,-0.11,0,4.170,4.720,-2.450,0,,,,,918.9950000,14.2390000,-13.8180000
1,1,1,Transit,3.38555488,0.00001595,-0.00001595,0,,,,,1.520,0.680,-0.340,0,,,,,,,,,,,,,,,,,,,,,0,,6297.00,339.05,-313.54,0,1.39,0.62,-0.30,0,1.23,0.25,-0.16,0,0.040,0.130,-0.161,0,4.24,0.15,-0.25,0,2.340,1.450,-0.827,0,,,,,675.3030000,7.7825000,-7.7825000
1,1,1,Transit,5.49548621,0.00002920,-0.00002920,0,,,,,0.940,0.190,-0.080,0,,,,,,,,,,,,,,,,,,,,,0,,5618.00,62.91,-70.62,0,0.95,0.19,-0.07,0,0.97,0.04,-0.04,0,0.080,0.138,-0.141,0,4.47,0.06,-0.16,0,4.790,4.810,-3.020,0,,,,,946.6020000,12.8675000,-12.8675000
1,1,1,Transit,2.61575540,0.00001498,-0.00001498,0,,,,,1.200,0.230,-0.110,0,,,,,,,,,,,,,,,,,,,,,0,,5808.00,84.07,-98.49,0,1.00,0.18,-0.08,0,1.01,0.05,-0.05,0,0.020,0.135,-0.163,0,4.44,0.06,-0.14,0,4.070,2.960,-2.360,0,,,,,1455.3600000,57.6500000,-53.4800000
1,1,1,Transit,6.94243340,0.00006006,-0.00006006,0,,,,,1.290,0.280,-0.150,0,,,,,,,,,,,,,,,,,,,,,0,,5892.00,85.09,-107.29,0,1.08,0.23,-0.10,0,1.06,0.06,-0.06,0,0.080,0.138,-0.153,0,4.40,0.07,-0.15,0,3.800,2.410,-2.110,0,,,,,1384.1600000,51.0300000,-47.5900000
1,1,1,Transit,2.55314213,0.00001304,-0.00001304,0,,,,,1.310,0.200,-0.130,0,,,,,,,,,,,,,,,,,,,,,0,,5667.00,140.13,-92.37,0,0.92,0.14,-0.07,0,0.95,0.06,-0.06,0,-0.070,0.155,-0.189,0,4.49,0.06,-0.12,0,4.170,4.830,-2.490,0,,,,,1246.9200000,41.7100000,-39.1400000
1,1,1,Transit,6.98471973,0.00005940,-0.00005940,0,,,,,1.040,0.290,-0.130,0,,,,,,,,,,,,,,,,,,,,,0,,5876.00,104.99,-147.58,0,1.06,0.28,-0.11,0,1.05,0.07,-0.07,0,0.050,0.147,-0.161,0,4.40,0.08,-0.18,0,4.070,2.470,-2.300,0,,,,,460.9100000,2.7490000,-2.7160000
1,1,1,Transit,6.30560247,0.00003666,-0.00003666,0,,,,,1.130,0.050,-0.110,0,,,,,,,,,,,,,,,,,,,,,0,,4862.00,84.27,-75.08,0,0.74,0.03,-0.03,0,0.78,0.04,-0.04,0,0.000,0.149,-0.164,0,4.60,0.02,-0.04,0,4.270,6.060,-2.430,0,,,,,510.0290000,6.6340000,-6.4690000
1,1,1,Transit,1.45088691,0.00000695,-0.00000695,0,,,,,1.040,0.110,-0.110,0,,,,,,,,,,,,,,,,,,,,,0,,5545.00,73.20,-74.33,0,0.86,0.09,-0.07,0,0.90,0.05,-0.07,0,-0.130,0.172,-0.200,0,4.53,0.05,-0.09,0,4.270,5.500,-2.610,0,,,,,1064.0500000,40.2200000,-37.4400000
1,1,1,Transit,0.84990789,0.00000293,-0.00000293,0,,,,,0.840,0.060,-0.050,0,,,,,,,,,,,,,,,,,,,,,0,,4584.00,61.63,-74.20,0,0.70,0.02,-0.03,0,0.75,0.03,-0.04,0,0.110,0.134,-0.201,0,4.63,0.01,-0.02,0,2.240,5.000,-0.884,0,,,,,,,
1,1,1,Transit,56.64492790,0.00085250,-0.00085250,0,,,,,2.110,0.300,-0.310,0,,,,,,,,,,,,,,,,,,,,,0,,6228.00,75.22,-81.47,0,2.15,0.30,-0.30,0,1.47,0.11,-0.11,0,0.120,0.099,-0.081,0,3.94,0.10,-0.08,0,2.750,0.530,-0.480,0,,,,,1002.0200000,24.9800000,-23.8040000
1,1,1,Transit,6.28385491,0.00004246,-0.00004246,0,,,,,0.800,0.140,-0.090,0,,,,,,,,,,,,,,,,,,,,,0,,6022.00,81.89,-66.79,0,1.23,0.20,-0.14,0,1.12,0.06,-0.04,0,0.070,0.084,-0.083,0,4.31,0.10,-0.12,0,4.170,1.160,-1.800,0,,,,,493.1750000,5.8170000,-5.6860000
1,1,1,Transit,4.83817712,0.00008840,-0.00008840,0,,,,,1.490,0.170,-0.140,0,,,,,,,,,,,,,,,,,,,,,0,,3208.00,24.62,-23.86,0,0.30,0.02,-0.03,0,0.28,0.03,-0.03,0,0.480,0.011,-0.026,0,4.93,0.03,-0.02,0,7.760,4.710,-5.060,0,,,,,78.8906000,0.4421000,-0.4372000
1,1,1,Transit,9.32807355,0.00008851,-0.00008851,0,,,,,0.600,0.090,-0.050,0,,,,,,,,,,,,,,,,,,,,,0,,5645.00,83.87,-81.55,0,0.91,0.12,-0.07,0,0.94,0.05,-0.06,0,-0.070,0.149,-0.174,0,4.49,0.05,-0.11,0,4.270,4.730,-2.560,0,,,,,403.9330000,2.9250000,-2.8830000
1,1,1,Transit,13.39970990,0.00015700,-0.00015700,0,,,,,1.610,0.400,-0.210,0,,,,,,,,,,,,,,,,,,,,,0,,6069.00,86.35,-93.46,0,1.13,0.28,-0.12,0,1.10,0.09,-0.07,0,0.000,0.140,-0.196,0,4.37,0.08,-0.16,0,3.310,1.600,-1.600,0,,,,,1416.3100000,38.5700000,-36.6200000
1,1,1,Transit,3.58274630,0.00001739,-0.00001739,0,,,,,1.790,0.250,-0.160,0,,,,,,,,,,,,,,,,,,,,,0,,5538.00,111.30,-154.22,0,0.91,0.12,-0.06,0,0.94,0.05,-0.05,0,0.080,0.144,-0.140,0,4.50,0.05,-0.11,0,4.370,5.300,-2.640,0,,,,,944.4650000,33.9060000,-31.6710000
1,1,1,Transit,15.60492120,0.00013650,-0.00013650,0,,,,,1.520,0.650,-0.340,0,,,,,,,,,,,,,,,,,,,,,0,,6681.00,268.00,-299.60,0,1.75,0.69,-0.37,0,1.45,0.23,-0.19,0,0.060,0.133,-0.152,0,4.12,0.15,-0.23,0,1.700,0.751,-0.380,0,,,,,552.5500000,4.5620000,-4.4890000
